building_id,site_id,rows,anomalies,anomaly_rate,meter_0_rows,meter_0_anomalies,meter_0_present,meter_0_row_share,meter_0_anomaly_rate,meter_1_rows,meter_1_anomalies,meter_1_present,meter_1_row_share,meter_1_anomaly_rate,meter_2_rows,meter_2_anomalies,meter_2_present,meter_2_row_share,meter_2_anomaly_rate,meter_3_rows,meter_3_anomalies,meter_3_present,meter_3_row_share,meter_3_anomaly_rate,meter_count,anomaly_meter_count,zero_anomaly,anomaly_bin,size_bin,primary_use
1052,12,8784,1,0.0001138433515482,8784,1,1,1.0,0.0001138433515482,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Retail
1054,12,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
1056,12,8783,3,0.0003415689399977,8783,3,1,1.0,0.0003415689399977,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education
1058,12,8783,3,0.0003415689399977,8783,3,1,1.0,0.0003415689399977,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education
1060,12,8592,1,0.0001163873370577,8592,1,1,1.0,0.0001163873370577,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly
1062,12,8784,2,0.0002276867030965,8784,2,1,1.0,0.0002276867030965,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Education
1064,12,8783,4,0.0004554252533302,8783,4,1,1.0,0.0004554252533302,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education
1066,12,8784,378,0.0430327868852459,8784,378,1,1.0,0.0430327868852459,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Education
1068,12,8784,302,0.0343806921675774,8784,302,1,1.0,0.0343806921675774,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
1070,13,17568,9,0.0005122950819672,8784,5,1,0.5,0.0005692167577413,8784,4,1,0.5,0.000455373406193,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Lodging/residential
1072,13,17568,7148,0.4068761384335155,0,0,0,0.0,0.0,8784,2177,1,0.5,0.2478369763205828,8784,4971,1,0.5,0.5659153005464481,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Healthcare
1074,13,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Office
1076,13,17567,49,0.0027893208857516,8783,2,1,0.4999715375419821,0.0002277126266651,0,0,0,0.0,0.0,8784,47,1,0.5000284624580179,0.0053506375227686,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Lodging/residential
1078,13,17568,1927,0.1096880692167577,0,0,0,0.0,0.0,8784,1758,1,0.5,0.2001366120218579,8784,169,1,0.5,0.0192395264116575,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Entertainment/public assembly
1080,13,26306,200,0.0076028282521097,8738,8,1,0.3321675663346765,0.0009155413138017,8784,189,1,0.3339162168326617,0.0215163934426229,8784,3,1,0.3339162168326617,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
1082,13,8781,129,0.0146908097027673,8781,129,1,1.0,0.0146908097027673,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q2,Office
1084,13,17567,1096,0.0623897079751807,8783,2,1,0.4999715375419821,0.0002277126266651,8784,1094,1,0.5000284624580179,0.1245446265938069,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office
1086,13,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Office
1088,13,26336,349,0.013251822600243,8769,4,1,0.3329662818955042,0.0004561523548865,8783,342,1,0.3334978736330498,0.0389388591597404,8784,3,1,0.3335358444714459,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
1090,13,26352,9,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1092,13,26294,9,0.000342283410664,8783,2,1,0.3340305773180193,0.0002277126266651,8769,3,1,0.3334981364569864,0.0003421142661648,8742,4,1,0.3324712862249943,0.0004575611988103,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1094,13,26352,341,0.0129401942926533,8784,5,1,0.3333333333333333,0.0005692167577413,8784,333,1,0.3333333333333333,0.0379098360655737,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Office
1096,13,8783,139,0.0158260275532278,8783,139,1,1.0,0.0158260275532278,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q2,Parking
1098,13,26352,2183,0.0828400121432908,8784,135,1,0.3333333333333333,0.0153688524590163,8784,1784,1,0.3333333333333333,0.2030965391621129,8784,264,1,0.3333333333333333,0.0300546448087431,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Office
1100,13,17567,9,0.0005123242443217,8783,6,1,0.4999715375419821,0.0006831378799954,0,0,0,0.0,0.0,8784,3,1,0.5000284624580179,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Lodging/residential
1102,13,17567,5,0.0002846245801787,8783,2,1,0.4999715375419821,0.0002277126266651,0,0,0,0.0,0.0,8784,3,1,0.5000284624580179,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Office
1104,13,26352,2399,0.0910367334547662,8784,3,1,0.3333333333333333,0.0003415300546448,8784,2393,1,0.3333333333333333,0.2724271402550091,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Public services
1106,13,17565,9,0.0005123825789923,8781,6,1,0.4999146029035012,0.0006832934745473,0,0,0,0.0,0.0,8784,3,1,0.5000853970964987,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Office
1108,13,17568,43,0.0024476320582877,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,40,1,0.5,0.0045537340619307,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Parking
1110,13,8784,29,0.0033014571948998,8784,29,1,1.0,0.0033014571948998,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
1112,13,8784,3,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8784,3,1,1.0,0.0003415300546448,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
1114,13,8784,19,0.0021630236794171,8784,19,1,1.0,0.0021630236794171,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Other
1116,13,8784,3,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8784,3,1,1.0,0.0003415300546448,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Services
1118,13,8784,3,0.0003415300546448,8784,3,1,1.0,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Services
1120,13,8780,16,0.0018223234624145,8780,16,1,1.0,0.0018223234624145,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Services
1122,13,17568,1132,0.0644353369763205,8784,3,1,0.5,0.0003415300546448,8784,1129,1,0.5,0.1285291438979963,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office
1124,13,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Lodging/residential
1126,13,17553,6,0.0003418219107844,8769,3,1,0.4995727226115194,0.0003421142661648,0,0,0,0.0,0.0,8784,3,1,0.5004272773884806,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Education
1128,13,8778,269,0.0306447938026885,8778,269,1,1.0,0.0306447938026885,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Office
1130,13,17568,6592,0.3752276867030965,8784,3,1,0.5,0.0003415300546448,8784,6589,1,0.5,0.7501138433515483,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q4,Education
1132,13,8784,178,0.0202641165755919,0,0,0,0.0,0.0,8784,178,1,1.0,0.0202641165755919,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Office
1134,13,8784,17,0.0019353369763205,8784,17,1,1.0,0.0019353369763205,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
1136,13,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Office
1138,13,8784,3,0.0003415300546448,8784,3,1,1.0,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Education
1140,13,26326,37,0.0014054546835827,8758,31,1,0.3326749221302135,0.0035396209180178,8784,3,1,0.3336625389348933,0.0003415300546448,8784,3,1,0.3336625389348933,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Education
1142,13,17567,2906,0.1654238059998861,8783,5,1,0.4999715375419821,0.0005692815666628,8784,2901,1,0.5000284624580179,0.3302595628415301,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office
1144,13,17566,3101,0.1765342138221564,8782,32,1,0.4999430718433337,0.0036438168982008,8784,3069,1,0.5000569281566662,0.3493852459016393,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office
1146,13,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Public services
1148,13,26231,17,0.000648088139987,8663,5,1,0.3302580915710419,0.0005771672630728,8784,3,1,0.334870954214479,0.0003415300546448,8784,9,1,0.334870954214479,0.0010245901639344,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1150,13,26352,9,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1152,13,26054,1417,0.0543870422967682,8486,3,1,0.3257081446227067,0.0003535234503888,8784,1402,1,0.3371459276886466,0.1596083788706739,8784,12,1,0.3371459276886466,0.0013661202185792,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Office
1154,13,26352,669,0.0253870673952641,8784,195,1,0.3333333333333333,0.0221994535519125,8784,471,1,0.3333333333333333,0.0536202185792349,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Lodging/residential
1156,13,26352,9,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Education
1158,13,26352,1389,0.0527094717668488,8784,3,1,0.3333333333333333,0.0003415300546448,8784,383,1,0.3333333333333333,0.0436020036429872,8784,1003,1,0.3333333333333333,0.1141848816029143,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Public services
1160,13,17567,7038,0.4006375590596004,8783,139,1,0.4999715375419821,0.0158260275532278,8784,6899,1,0.5000284624580179,0.7854052823315119,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Office
1162,13,26352,10,0.0003794778384942,8784,4,1,0.3333333333333333,0.000455373406193,8784,3,1,0.3333333333333333,0.0003415300546448,8784,3,1,0.3333333333333333,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1164,13,26351,85,0.0032256840347614,8784,3,1,0.3333459830746461,0.0003415300546448,8784,3,1,0.3333459830746461,0.0003415300546448,8783,79,1,0.3333080338507077,0.0089946487532733,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1166,13,8784,3,0.0003415300546448,8784,3,1,1.0,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
1168,13,26096,63,0.0024141630901287,8528,8,1,0.3267933782955242,0.0009380863039399,8784,52,1,0.3366033108522379,0.00591985428051,8784,3,1,0.3366033108522379,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1170,13,8783,139,0.0158260275532278,8783,139,1,1.0,0.0158260275532278,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q2,Office
1172,13,17568,167,0.0095059198542805,8784,164,1,0.5,0.0186703096539162,0,0,0,0.0,0.0,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q4,Manufacturing/industrial
1174,13,17568,682,0.0388205828779599,8784,6,1,0.5,0.0006830601092896,0,0,0,0.0,0.0,8784,676,1,0.5,0.0769581056466302,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q4,Other
1176,13,26345,2336,0.0886695767697855,8777,241,1,0.3331561966217498,0.0274581292013216,8784,3,1,0.333421901689125,0.0003415300546448,8784,2092,1,0.333421901689125,0.2381602914389799,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
1178,13,17568,10,0.0005692167577413,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,7,1,0.5,0.0007969034608378,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Education
1180,13,17568,6,0.0003415300546448,0,0,0,0.0,0.0,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Education
1182,13,8784,4,0.000455373406193,8784,4,1,1.0,0.000455373406193,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Warehouse/storage
1184,13,17568,17,0.0009676684881602,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,14,1,0.5,0.0015938069216757,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Lodging/residential
1186,13,17568,20,0.0011384335154826,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,17,1,0.5,0.0019353369763205,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Lodging/residential
1188,13,8784,5,0.0005692167577413,8784,5,1,1.0,0.0005692167577413,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
1190,13,8778,6,0.0006835269993164,8778,6,1,1.0,0.0006835269993164,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office
1192,13,8784,64,0.0072859744990892,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8784,64,1,1.0,0.0072859744990892,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Office
1194,13,8626,3,0.0003477857639693,8626,3,1,1.0,0.0003477857639693,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office
1196,13,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Entertainment/public assembly
1198,13,17568,6,0.0003415300546448,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,8784,3,1,0.5,0.0003415300546448,0,0,0,0.0,0.0,2,2,0,positive_low,size_q4,Education
1200,13,17396,10,0.0005748447919061,8612,2,1,0.4950563347896068,0.0002322340919647,0,0,0,0.0,0.0,8784,8,1,0.5049436652103932,0.0009107468123861,0,0,0,0.0,0.0,2,2,0,positive_low,size_q3,Entertainment/public assembly
1202,13,17567,165,0.0093926111458985,8783,160,1,0.4999715375419821,0.0182170101332118,8784,5,1,0.5000284624580179,0.0005692167577413,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Office
1204,13,8784,9,0.0010245901639344,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8784,9,1,1.0,0.0010245901639344,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
1206,13,26352,112,0.0042501517911353,8784,4,1,0.3333333333333333,0.000455373406193,8784,3,1,0.3333333333333333,0.0003415300546448,8784,105,1,0.3333333333333333,0.0119535519125683,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Office
1208,13,17565,586,0.0333617990321662,8781,22,1,0.4999146029035012,0.0025054094066734,8784,564,1,0.5000853970964987,0.064207650273224,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Healthcare
1210,13,26346,30,0.0011386927806877,8778,24,1,0.3331815076292416,0.0027341079972658,8784,3,1,0.3334092461853792,0.0003415300546448,8784,3,1,0.3334092461853792,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1212,13,26351,41,0.0015559181814731,8783,19,1,0.3333080338507077,0.0021632699533189,8784,14,1,0.3333459830746461,0.0015938069216757,8784,8,1,0.3333459830746461,0.0009107468123861,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Public services
1214,13,26321,18,0.0006838645948102,8753,12,1,0.3325481554652179,0.0013709585285045,8784,3,1,0.333725922267391,0.0003415300546448,8784,3,1,0.333725922267391,0.0003415300546448,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Office
1216,13,17568,342,0.0194672131147541,8784,4,1,0.5,0.000455373406193,8784,338,1,0.5,0.0384790528233151,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q4,Office
1218,13,26351,63,0.0023908011081173,8783,3,1,0.3333080338507077,0.0003415689399977,8784,3,1,0.3333459830746461,0.0003415300546448,8784,57,1,0.3333459830746461,0.0064890710382513,0,0,0,0.0,0.0,3,3,0,positive_low,size_q4,Entertainment/public assembly
1220,13,26348,423,0.016054349476241,8784,3,1,0.3333839380598148,0.0003415300546448,8780,12,1,0.3332321238803704,0.0013667425968109,8784,408,1,0.3333839380598148,0.0464480874316939,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Public services
1222,13,8489,6,0.0007067970314524,8489,6,1,1.0,0.0007067970314524,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Lodging/residential
1224,14,26352,439,0.0166590771098967,8784,155,1,0.3333333333333333,0.0176457194899817,8784,156,1,0.3333333333333333,0.01775956284153,0,0,0,0.0,0.0,8784,128,1,0.3333333333333333,0.0145719489981785,3,3,0,positive_mid,size_q4,Office
1226,14,25419,3002,0.1181006333844761,8784,944,1,0.34556827569928,0.1074681238615664,7851,1287,1,0.3088634486014399,0.1639281620175773,8784,771,1,0.34556827569928,0.0877732240437158,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
1228,14,26352,1768,0.0670916818457802,8784,302,1,0.3333333333333333,0.0343806921675774,8784,1175,1,0.3333333333333333,0.1337659380692167,0,0,0,0.0,0.0,8784,291,1,0.3333333333333333,0.0331284153005464,3,3,0,positive_high,size_q4,Office
1230,14,26352,2001,0.0759335154826958,8784,328,1,0.3333333333333333,0.0373406193078324,8784,1545,1,0.3333333333333333,0.1758879781420765,0,0,0,0.0,0.0,8784,128,1,0.3333333333333333,0.0145719489981785,3,3,0,positive_high,size_q4,Office
1232,14,34131,5153,0.1509771175763968,7779,160,1,0.2279159708183176,0.0205681964262758,8784,2333,1,0.2573613430605608,0.2655965391621129,8784,967,1,0.2573613430605608,0.1100865209471766,8784,1693,1,0.2573613430605608,0.1927367941712204,4,4,0,positive_high,size_q4,Education
1234,14,26352,5578,0.2116727383120825,8784,2328,1,0.3333333333333333,0.2650273224043716,8784,1964,1,0.3333333333333333,0.2235883424408014,0,0,0,0.0,0.0,8784,1286,1,0.3333333333333333,0.1464025500910746,3,3,0,positive_high,size_q4,Education
1236,14,26305,615,0.0233795856301083,8784,332,1,0.3339289108534499,0.0377959927140255,8778,133,1,0.3337008173351073,0.0151515151515151,0,0,0,0.0,0.0,8743,150,1,0.3323702718114427,0.0171565824087841,3,3,0,positive_mid,size_q4,Office
1238,14,26352,3623,0.1374848208864602,8784,281,1,0.3333333333333333,0.0319899817850637,8784,128,1,0.3333333333333333,0.0145719489981785,8784,3214,1,0.3333333333333333,0.3658925318761384,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Office
1240,14,26326,1318,0.0500645749449213,8784,436,1,0.3336625389348933,0.0496357012750455,8784,444,1,0.3336625389348933,0.0505464480874316,0,0,0,0.0,0.0,8758,438,1,0.3326749221302135,0.0500114181319936,3,3,0,positive_high,size_q4,Public services
1242,14,26352,1111,0.0421599878567091,8784,499,1,0.3333333333333333,0.0568078324225865,8784,134,1,0.3333333333333333,0.0152550091074681,0,0,0,0.0,0.0,8784,478,1,0.3333333333333333,0.0544171220400728,3,3,0,positive_high,size_q4,Office
1244,14,26028,2817,0.1082295988934993,8460,138,1,0.3250345781466113,0.0163120567375886,8784,1215,1,0.3374827109266943,0.1383196721311475,0,0,0,0.0,0.0,8784,1464,1,0.3374827109266943,0.1666666666666666,3,3,0,positive_high,size_q4,Public services
1246,14,26352,3840,0.145719489981785,8784,290,1,0.3333333333333333,0.0330145719489981,8784,1692,1,0.3333333333333333,0.1926229508196721,0,0,0,0.0,0.0,8784,1858,1,0.3333333333333333,0.2115209471766848,3,3,0,positive_high,size_q4,Office
1248,14,26322,610,0.0231745308107286,8784,282,1,0.3337132436744928,0.032103825136612,8784,128,1,0.3337132436744928,0.0145719489981785,8754,200,1,0.3325735126510143,0.0228466986520447,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Office
1250,14,26352,9510,0.3608834244080146,8784,838,1,0.3333333333333333,0.0954007285974499,8784,135,1,0.3333333333333333,0.0153688524590163,8784,8537,1,0.3333333333333333,0.9718806921675774,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
1252,14,26352,824,0.0312689738919247,8784,162,1,0.3333333333333333,0.0184426229508196,8784,169,1,0.3333333333333333,0.0192395264116575,0,0,0,0.0,0.0,8784,493,1,0.3333333333333333,0.0561247723132969,3,3,0,positive_mid,size_q4,Education
1254,14,26352,2443,0.0927064359441408,8784,281,1,0.3333333333333333,0.0319899817850637,8784,1971,1,0.3333333333333333,0.2243852459016393,8784,191,1,0.3333333333333333,0.0217440801457194,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
1256,14,17568,637,0.0362591074681238,8784,151,1,0.5,0.0171903460837887,0,0,0,0.0,0.0,8784,486,1,0.5,0.055327868852459,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q4,Office
1258,14,31967,1550,0.0484875027371977,8784,800,1,0.2747833703506741,0.0910746812386156,8784,162,1,0.2747833703506741,0.0184426229508196,8770,175,1,0.2743454187130478,0.0199543899657924,5629,413,1,0.1760878405856039,0.0733700479658909,4,4,0,positive_high,size_q4,Education
1260,14,26352,650,0.024666059502125,8784,154,1,0.3333333333333333,0.0175318761384335,8784,128,1,0.3333333333333333,0.0145719489981785,0,0,0,0.0,0.0,8784,368,1,0.3333333333333333,0.0418943533697632,3,3,0,positive_mid,size_q4,Office
1262,14,26352,651,0.0247040072859744,8784,156,1,0.3333333333333333,0.01775956284153,8784,210,1,0.3333333333333333,0.0239071038251366,0,0,0,0.0,0.0,8784,285,1,0.3333333333333333,0.0324453551912568,3,3,0,positive_mid,size_q4,Office
1264,14,17568,6114,0.3480191256830601,8784,3310,1,0.5,0.3768214936247723,8784,2804,1,0.5,0.3192167577413479,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q4,Education
1266,14,26327,491,0.0186500550765373,8759,164,1,0.3327002696851141,0.0187235985843132,8784,128,1,0.3336498651574429,0.0145719489981785,0,0,0,0.0,0.0,8784,199,1,0.3336498651574429,0.0226548269581056,3,3,0,positive_mid,size_q4,Public services
1268,14,26351,4180,0.1586277560623885,8783,281,1,0.3333080338507077,0.0319936240464533,8784,2020,1,0.3333459830746461,0.2299635701275045,0,0,0,0.0,0.0,8784,1879,1,0.3333459830746461,0.2139116575591985,3,3,0,positive_high,size_q4,Office
1270,14,26349,2696,0.1023188735815401,8781,281,1,0.3332574291244449,0.032000911057966,8784,2287,1,0.3333712854377775,0.2603597449908925,0,0,0,0.0,0.0,8784,128,1,0.3333712854377775,0.0145719489981785,3,3,0,positive_high,size_q4,Entertainment/public assembly
1272,14,26260,5629,0.2143564356435643,8784,867,1,0.3345011424219345,0.0987021857923497,8692,3659,1,0.330997715156131,0.4209618039576622,0,0,0,0.0,0.0,8784,1103,1,0.3345011424219345,0.1255692167577413,3,3,0,positive_high,size_q4,Public services
1274,14,26352,3155,0.1197252580449301,8784,281,1,0.3333333333333333,0.0319899817850637,8784,2741,1,0.3333333333333333,0.3120446265938069,0,0,0,0.0,0.0,8784,133,1,0.3333333333333333,0.0151411657559198,3,3,0,positive_high,size_q4,Office
1276,14,26328,2952,0.1121239744758432,8784,890,1,0.3336371923427529,0.1013205828779599,8782,933,1,0.3335612275903981,0.1062400364381689,0,0,0,0.0,0.0,8762,1129,1,0.3328015800668489,0.1288518603058662,3,3,0,positive_high,size_q4,Office
1278,14,8784,857,0.097563752276867,8784,857,1,1.0,0.097563752276867,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Education
1280,14,17568,4098,0.2332650273224043,8784,851,1,0.5,0.0968806921675774,8784,3247,1,0.5,0.3696493624772313,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q4,Lodging/residential
1282,14,8784,183,0.0208333333333333,8784,183,1,1.0,0.0208333333333333,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Healthcare
1284,14,26342,626,0.0237643307265963,8784,315,1,0.3334598739655303,0.0358606557377049,8784,128,1,0.3334598739655303,0.0145719489981785,8774,183,1,0.3330802520689393,0.0208570777296558,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
1286,14,26336,663,0.0251746658566221,8784,321,1,0.3335358444714459,0.0365437158469945,8784,170,1,0.3335358444714459,0.0193533697632058,8768,172,1,0.3329283110571081,0.0196167883211678,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Healthcare
